datetime,total_load_mw,forecast_total_load_mw,bidding_zone
2026-06-30 08:00:00,2744.242,2786.16,South
2026-06-30 08:00:00,2719.369,2760.907,Sicily
2026-06-30 08:00:00,1245.195,1264.216,Sardinia
2026-06-30 08:00:00,27678.579,28101.37,North
2026-06-30 08:00:00,7180.37,7290.05,Centre-South
2026-06-30 08:00:00,3888.67,3948.07,Centre-North
2026-06-30 08:00:00,1286.574,1306.227,Calabria
2026-06-30 08:00:00,46742.999,47457.0,Italy
2026-06-30 07:45:00,1230.142,1243.488,Calabria
2026-06-30 07:45:00,3698.808,3738.938,Centre-North
2026-06-30 07:45:00,6838.367,6912.559,Centre-South
2026-06-30 07:45:00,26630.508,26919.433,North
2026-06-30 07:45:00,1203.989,1217.052,Sardinia
2026-06-30 07:45:00,2589.507,2617.602,Sicily
2026-06-30 07:45:00,2603.68,2631.928,South
2026-06-30 07:45:00,44795.001,45281.0,Italy
2026-06-30 07:30:00,25954.8,26111.468,North
2026-06-30 07:30:00,1173.229,1180.311,Sardinia
2026-06-30 07:30:00,2390.934,2405.366,South
2026-06-30 07:30:00,2531.728,2547.01,Sicily
2026-06-30 07:30:00,43404.999,43666.999,Italy
2026-06-30 07:30:00,1192.826,1200.026,Calabria
2026-06-30 07:30:00,3533.688,3555.018,Centre-North
2026-06-30 07:30:00,6627.794,6667.8,Centre-South
2026-06-30 07:15:00,2216.496,2250.797,South
2026-06-30 07:15:00,2459.468,2497.53,Sicily
2026-06-30 07:15:00,1150.156,1167.955,Sardinia
2026-06-30 07:15:00,25311.593,25703.307,North
2026-06-30 07:15:00,6394.648,6493.61,Centre-South
2026-06-30 07:15:00,3391.539,3444.026,Centre-North
2026-06-30 07:15:00,1142.1,1159.775,Calabria
2026-06-30 07:15:00,42066.0,42717.0,Italy
2026-06-30 07:00:00,2086.788,2123.445,South
2026-06-30 07:00:00,2372.855,2414.537,Sicily
2026-06-30 07:00:00,1121.553,1141.255,Sardinia
2026-06-30 07:00:00,24693.147,25126.913,North
2026-06-30 07:00:00,6055.009,6161.373,Centre-South
2026-06-30 07:00:00,3288.91,3346.684,Centre-North
2026-06-30 07:00:00,1084.737,1103.792,Calabria
2026-06-30 07:00:00,40702.999,41417.999,Italy
2026-06-30 06:45:00,1001.538,1013.326,Calabria
2026-06-30 06:45:00,3134.112,3170.999,Centre-North
2026-06-30 06:45:00,5799.918,5868.18,Centre-South
2026-06-30 06:45:00,23638.044,23916.253,North
2026-06-30 06:45:00,1086.404,1099.19,Sardinia
2026-06-30 06:45:00,2288.277,2315.208,Sicily
2026-06-30 06:45:00,2050.708,2074.844,South
2026-06-30 06:45:00,38999.001,39458.0,Italy
2026-06-30 06:30:00,37914.0,38412.001,Italy
2026-06-30 06:30:00,964.096,976.759,Calabria
2026-06-30 06:30:00,3039.627,3079.553,Centre-North
2026-06-30 06:30:00,5630.538,5704.495,Centre-South
2026-06-30 06:30:00,22936.092,23237.358,North
2026-06-30 06:30:00,1062.508,1076.464,Sardinia
2026-06-30 06:30:00,2037.184,2063.943,South
2026-06-30 06:30:00,2243.955,2273.429,Sicily
2026-06-30 06:15:00,2113.166,2155.222,South
2026-06-30 06:15:00,2203.376,2247.227,Sicily
2026-06-30 06:15:00,1053.408,1074.373,Sardinia
2026-06-30 06:15:00,22294.529,22738.225,North
2026-06-30 06:15:00,5490.005,5599.264,Centre-South
2026-06-30 06:15:00,2938.826,2997.313,Centre-North
2026-06-30 06:15:00,888.69,906.376,Calabria
2026-06-30 06:15:00,36982.0,37718.0,Italy
2026-06-30 06:00:00,2094.572,2144.08,South
2026-06-30 06:00:00,2199.13,2251.11,Sicily
2026-06-30 06:00:00,1064.341,1089.499,Sardinia
2026-06-30 06:00:00,21455.859,21963.001,North
2026-06-30 06:00:00,5367.628,5494.5,Centre-South
2026-06-30 06:00:00,2855.942,2923.447,Centre-North
2026-06-30 06:00:00,881.528,902.364,Calabria
2026-06-30 06:00:00,35919.0,36768.001,Italy
2026-06-30 05:45:00,825.519,851.589,Calabria
2026-06-30 05:45:00,2711.348,2796.974,Centre-North
2026-06-30 05:45:00,5107.651,5268.953,Centre-South
2026-06-30 05:45:00,20245.317,20884.674,North
2026-06-30 05:45:00,1023.494,1055.816,Sardinia
2026-06-30 05:45:00,2139.202,2206.76,Sicily
2026-06-30 05:45:00,2082.47,2148.235,South
2026-06-30 05:45:00,34135.001,35213.001,Italy
2026-06-30 05:30:00,33819.001,35070.999,Italy
2026-06-30 05:30:00,805.254,835.065,Calabria
2026-06-30 05:30:00,2681.674,2780.951,Centre-North
2026-06-30 05:30:00,5133.276,5323.313,Centre-South
2026-06-30 05:30:00,19867.186,20602.681,North
2026-06-30 05:30:00,1005.375,1042.594,Sardinia
2026-06-30 05:30:00,2189.601,2270.661,South
2026-06-30 05:30:00,2136.635,2215.734,Sicily
2026-06-30 05:15:00,1006.38,1046.596,Sardinia
2026-06-30 05:15:00,19969.426,20767.427,North
2026-06-30 05:15:00,5106.041,5310.085,Centre-South
2026-06-30 05:15:00,2704.374,2812.444,Centre-North
2026-06-30 05:15:00,822.449,855.315,Calabria
2026-06-30 05:15:00,33958.0,35315.001,Italy
2026-06-30 05:15:00,2224.659,2313.558,South
2026-06-30 05:15:00,2124.671,2209.576,Sicily
2026-06-30 05:00:00,2297.471,2377.393,South
2026-06-30 05:00:00,2169.496,2244.967,Sicily
2026-06-30 05:00:00,1017.166,1052.55,Sardinia
2026-06-30 05:00:00,19741.109,20427.842,North
2026-06-30 05:00:00,5166.662,5346.395,Centre-South
2026-06-30 05:00:00,2684.154,2777.527,Centre-North
2026-06-30 05:00:00,815.942,844.326,Calabria
2026-06-30 05:00:00,33892.0,35071.0,Italy
2026-06-30 04:45:00,812.422,851.335,Calabria
2026-06-30 04:45:00,2627.35,2753.194,Centre-North
2026-06-30 04:45:00,5098.371,5342.571,Centre-South
2026-06-30 04:45:00,19444.328,20375.663,North
2026-06-30 04:45:00,1000.044,1047.944,Sardinia
2026-06-30 04:45:00,2128.816,2230.781,Sicily
2026-06-30 04:45:00,2230.668,2337.512,South
2026-06-30 04:45:00,33341.999,34939.0,Italy
2026-06-30 04:30:00,33333.0,34917.0,Italy
2026-06-30 04:30:00,819.328,858.263,Calabria
2026-06-30 04:30:00,2620.671,2745.206,Centre-North
2026-06-30 04:30:00,5079.628,5321.014,Centre-South
2026-06-30 04:30:00,19471.094,20396.37,North
2026-06-30 04:30:00,1001.498,1049.09,Sardinia
2026-06-30 04:30:00,2229.334,2335.273,South
2026-06-30 04:30:00,2111.447,2211.784,Sicily
2026-06-30 04:15:00,2193.944,2294.722,South
2026-06-30 04:15:00,2142.468,2240.882,Sicily
2026-06-30 04:15:00,1001.161,1047.149,Sardinia
2026-06-30 04:15:00,19455.038,20348.698,North
2026-06-30 04:15:00,5105.654,5340.18,Centre-South
2026-06-30 04:15:00,2618.477,2738.755,Centre-North
2026-06-30 04:15:00,813.257,850.614,Calabria
2026-06-30 04:15:00,33329.999,34861.0,Italy
2026-06-30 04:00:00,2256.814,2358.809,South
2026-06-30 04:00:00,2130.048,2226.314,Sicily
2026-06-30 04:00:00,999.727,1044.909,Sardinia
2026-06-30 04:00:00,19497.882,20379.076,North
2026-06-30 04:00:00,5057.909,5286.498,Centre-South
2026-06-30 04:00:00,2620.343,2738.767,Centre-North
2026-06-30 04:00:00,804.278,840.627,Calabria
2026-06-30 04:00:00,33367.001,34875.0,Italy
2026-06-30 03:45:00,801.011,827.635,Calabria
2026-06-30 03:45:00,2628.284,2715.643,Centre-North
2026-06-30 03:45:00,5092.855,5262.131,Centre-South
2026-06-30 03:45:00,19557.792,20207.852,North
2026-06-30 03:45:00,997.623,1030.782,Sardinia
2026-06-30 03:45:00,2134.009,2204.939,Sicily
2026-06-30 03:45:00,2304.425,2381.019,South
2026-06-30 03:45:00,33515.999,34630.001,Italy
2026-06-30 03:30:00,33499.999,34714.001,Italy
2026-06-30 03:30:00,808.061,837.345,Calabria
2026-06-30 03:30:00,2629.479,2724.768,Centre-North
2026-06-30 03:30:00,5172.076,5359.506,Centre-South
2026-06-30 03:30:00,19435.068,20139.372,North
2026-06-30 03:30:00,997.514,1033.663,Sardinia
2026-06-30 03:30:00,2316.825,2400.784,South
2026-06-30 03:30:00,2140.976,2218.563,Sicily
2026-06-30 03:15:00,2280.582,2374.601,South
2026-06-30 03:15:00,2169.674,2259.121,Sicily
2026-06-30 03:15:00,987.029,1027.72,Sardinia
2026-06-30 03:15:00,19471.256,20273.979,North
2026-06-30 03:15:00,5169.215,5382.321,Centre-South
2026-06-30 03:15:00,2598.201,2705.314,Centre-North
2026-06-30 03:15:00,798.044,830.944,Calabria
2026-06-30 03:15:00,33474.001,34854.0,Italy
2026-06-30 03:00:00,2318.15,2401.466,South
2026-06-30 03:00:00,2221.045,2300.872,Sicily
2026-06-30 03:00:00,1002.408,1038.436,Sardinia
2026-06-30 03:00:00,19663.786,20370.52,North
2026-06-30 03:00:00,5250.547,5439.257,Centre-South
2026-06-30 03:00:00,2635.479,2730.2,Centre-North
2026-06-30 03:00:00,797.584,826.25,Calabria
2026-06-30 03:00:00,33888.999,35107.001,Italy
2026-06-30 02:45:00,819.954,851.109,Calabria
2026-06-30 02:45:00,2646.723,2747.29,Centre-North
2026-06-30 02:45:00,5350.948,5554.266,Centre-South
2026-06-30 02:45:00,19535.696,20277.988,North
2026-06-30 02:45:00,1004.768,1042.946,Sardinia
2026-06-30 02:45:00,2204.335,2288.092,Sicily
2026-06-30 02:45:00,2361.577,2451.309,South
2026-06-30 02:45:00,33924.001,35213.0,Italy
2026-06-30 02:30:00,34071.0,35476.999,Italy
2026-06-30 02:30:00,802.68,835.804,Calabria
2026-06-30 02:30:00,2676.267,2786.708,Centre-North
2026-06-30 02:30:00,5376.976,5598.866,Centre-South
2026-06-30 02:30:00,19679.608,20491.722,North
2026-06-30 02:30:00,1010.441,1052.138,Sardinia
2026-06-30 02:30:00,2260.677,2353.968,South
2026-06-30 02:30:00,2264.351,2357.793,Sicily
2026-06-30 02:15:00,2254.405,2350.645,South
2026-06-30 02:15:00,2259.743,2356.211,Sicily
2026-06-30 02:15:00,1018.968,1062.467,Sardinia
2026-06-30 02:15:00,19832.524,20679.168,North
2026-06-30 02:15:00,5399.844,5630.361,Centre-South
2026-06-30 02:15:00,2684.041,2798.622,Centre-North
2026-06-30 02:15:00,844.475,880.525,Calabria
2026-06-30 02:15:00,34294.0,35757.999,Italy
2026-06-30 02:00:00,2323.949,2409.508,South
2026-06-30 02:00:00,2309.797,2394.835,Sicily
2026-06-30 02:00:00,1039.483,1077.753,Sardinia
2026-06-30 02:00:00,20088.978,20828.58,North
2026-06-30 02:00:00,5552.042,5756.447,Centre-South
2026-06-30 02:00:00,2710.125,2809.901,Centre-North
2026-06-30 02:00:00,878.627,910.974,Calabria
2026-06-30 02:00:00,34903.001,36187.998,Italy
2026-06-30 01:45:00,902.394,934.957,Calabria
2026-06-30 01:45:00,2731.543,2830.111,Centre-North
2026-06-30 01:45:00,5631.028,5834.224,Centre-South
2026-06-30 01:45:00,20263.596,20994.81,North
2026-06-30 01:45:00,1042.03,1079.632,Sardinia
2026-06-30 01:45:00,2363.269,2448.548,Sicily
2026-06-30 01:45:00,2316.139,2399.717,South
2026-06-30 01:45:00,35249.999,36521.999,Italy
2026-06-30 01:30:00,35826.999,37013.0,Italy
2026-06-30 01:30:00,917.153,947.514,Calabria
2026-06-30 01:30:00,2774.48,2866.325,Centre-North
2026-06-30 01:30:00,5645.997,5832.9,Centre-South
2026-06-30 01:30:00,20656.835,21340.649,North
2026-06-30 01:30:00,1060.424,1095.528,Sardinia
2026-06-30 01:30:00,2383.384,2462.283,South
2026-06-30 01:30:00,2388.726,2467.801,Sicily
2026-06-30 01:15:00,2456.601,2530.307,South
2026-06-30 01:15:00,2433.176,2506.178,Sicily
2026-06-30 01:15:00,1071.364,1103.508,Sardinia
2026-06-30 01:15:00,20861.752,21487.667,North
2026-06-30 01:15:00,5720.006,5891.624,Centre-South
2026-06-30 01:15:00,2800.721,2884.751,Centre-North
2026-06-30 01:15:00,919.38,946.964,Calabria
2026-06-30 01:15:00,36263.0,37350.999,Italy
2026-06-30 01:00:00,2527.709,2612.307,South
2026-06-30 01:00:00,2452.252,2534.324,Sicily
2026-06-30 01:00:00,1095.298,1131.955,Sardinia
2026-06-30 01:00:00,21145.212,21852.903,North
2026-06-30 01:00:00,5847.836,6043.552,Centre-South
2026-06-30 01:00:00,2855.329,2950.892,Centre-North
2026-06-30 01:00:00,917.365,948.067,Calabria
2026-06-30 01:00:00,36841.001,38074.0,Italy
2026-06-30 00:45:00,908.477,946.515,Calabria
2026-06-30 00:45:00,2868.591,2988.7,Centre-North
2026-06-30 00:45:00,5920.524,6168.419,Centre-South
2026-06-30 00:45:00,21396.066,22291.929,North
2026-06-30 00:45:00,1102.605,1148.772,Sardinia
2026-06-30 00:45:00,2514.082,2619.348,Sicily
2026-06-30 00:45:00,2499.655,2604.317,South
2026-06-30 00:45:00,37210.0,38768.0,Italy
2026-06-30 00:30:00,37865.999,39303.001,Italy
2026-06-30 00:30:00,924.306,959.384,Calabria
2026-06-30 00:30:00,2915.567,3026.212,Centre-North
2026-06-30 00:30:00,6081.693,6312.491,Centre-South
2026-06-30 00:30:00,21797.942,22625.165,North
2026-06-30 00:30:00,1127.667,1170.462,Sardinia
2026-06-30 00:30:00,2459.43,2552.765,South
2026-06-30 00:30:00,2559.394,2656.522,Sicily
2026-06-30 00:15:00,2600.21,2698.582,South
2026-06-30 00:15:00,2578.354,2675.899,Sicily
2026-06-30 00:15:00,1133.883,1176.781,Sardinia
2026-06-30 00:15:00,21886.709,22714.735,North
2026-06-30 00:15:00,6261.224,6498.1,Centre-South
2026-06-30 00:15:00,2958.863,3070.804,Centre-North
2026-06-30 00:15:00,907.757,942.099,Calabria
2026-06-30 00:15:00,38327.0,39777.0,Italy
2026-06-30 00:00:00,2668.482,2748.112,South
2026-06-30 00:00:00,2627.188,2705.585,Sicily
2026-06-30 00:00:00,1168.372,1203.237,Sardinia
2026-06-30 00:00:00,22299.44,22964.874,North
2026-06-30 00:00:00,6507.825,6702.024,Centre-South
2026-06-30 00:00:00,3062.27,3153.651,Centre-North
2026-06-30 00:00:00,941.423,969.516,Calabria
2026-06-30 00:00:00,39275.0,40446.999,Italy
2026-06-29 23:45:00,992.175,1029.426,Calabria
2026-06-29 23:45:00,3143.259,3261.272,Centre-North
2026-06-29 23:45:00,6581.637,6828.744,Centre-South
2026-06-29 23:45:00,22765.917,23620.66,North
2026-06-29 23:45:00,1191.546,1236.282,Sardinia
2026-06-29 23:45:00,2694.964,2796.146,Sicily
2026-06-29 23:45:00,2742.502,2845.469,South
2026-06-29 23:45:00,40112.0,41617.999,Italy
2026-06-29 23:30:00,41110.0,42883.0,Italy
2026-06-29 23:30:00,1005.671,1049.043,Calabria
2026-06-29 23:30:00,3250.203,3390.379,Centre-North
2026-06-29 23:30:00,6768.56,7060.476,Centre-South
2026-06-29 23:30:00,23253.764,24256.657,North
2026-06-29 23:30:00,1219.384,1271.974,Sardinia
2026-06-29 23:30:00,2855.419,2978.568,South
2026-06-29 23:30:00,2756.999,2875.903,Sicily
2026-06-29 23:15:00,2904.611,3008.482,South
2026-06-29 23:15:00,2834.94,2936.32,Sicily
2026-06-29 23:15:00,1239.29,1283.608,Sardinia
2026-06-29 23:15:00,23872.915,24726.633,North
2026-06-29 23:15:00,6866.524,7112.078,Centre-South
2026-06-29 23:15:00,3333.785,3453.004,Centre-North
2026-06-29 23:15:00,1032.936,1069.875,Calabria
2026-06-29 23:15:00,42085.001,43590.0,Italy
2026-06-29 23:00:00,3026.435,3120.803,South
2026-06-29 23:00:00,2892.425,2982.615,Sicily
2026-06-29 23:00:00,1276.915,1316.731,Sardinia
2026-06-29 23:00:00,24481.253,25244.611,North
2026-06-29 23:00:00,7073.33,7293.886,Centre-South
2026-06-29 23:00:00,3444.844,3552.259,Centre-North
2026-06-29 23:00:00,1035.798,1068.095,Calabria
2026-06-29 23:00:00,43231.0,44579.0,Italy
2026-06-29 22:45:00,1055.723,1091.511,Calabria
2026-06-29 22:45:00,3540.139,3660.143,Centre-North
2026-06-29 22:45:00,7207.758,7452.088,Centre-South
2026-06-29 22:45:00,25115.774,25967.156,North
2026-06-29 22:45:00,1312.805,1357.306,Sardinia
2026-06-29 22:45:00,2947.834,3047.761,Sicily
2026-06-29 22:45:00,3010.968,3113.035,South
2026-06-29 22:45:00,44191.001,45689.0,Italy
2026-06-29 22:30:00,45269.999,46841.999,Italy
2026-06-29 22:30:00,1088.25,1126.039,Calabria
2026-06-29 22:30:00,3637.746,3764.067,Centre-North
2026-06-29 22:30:00,7441.349,7699.75,Centre-South
2026-06-29 22:30:00,25815.897,26712.354,North
2026-06-29 22:30:00,1341.657,1388.246,Sardinia
2026-06-29 22:30:00,2968.506,3071.587,South
2026-06-29 22:30:00,2976.594,3079.956,Sicily
2026-06-29 22:15:00,3119.055,3210.398,South
2026-06-29 22:15:00,3015.306,3103.611,Sicily
2026-06-29 22:15:00,1362.22,1402.113,Sardinia
2026-06-29 22:15:00,26242.281,27010.802,North
2026-06-29 22:15:00,7612.594,7835.534,Centre-South
2026-06-29 22:15:00,3708.969,3817.588,Centre-North
2026-06-29 22:15:00,1105.575,1137.953,Calabria
2026-06-29 22:15:00,46166.0,47517.999,Italy
2026-06-29 22:00:00,3062.735,3165.36,South
2026-06-29 22:00:00,3073.163,3176.137,Sicily
2026-06-29 22:00:00,1381.939,1428.244,Sardinia
2026-06-29 22:00:00,26728.94,27624.563,North
2026-06-29 22:00:00,7692.586,7950.346,Centre-South
2026-06-29 22:00:00,3827.201,3955.441,Centre-North
2026-06-29 22:00:00,1088.437,1124.908,Calabria
2026-06-29 22:00:00,46855.001,48424.999,Italy
2026-06-29 21:45:00,1096.172,1135.034,Calabria
2026-06-29 21:45:00,3912.285,4050.985,Centre-North
2026-06-29 21:45:00,7764.27,8039.533,Centre-South
2026-06-29 21:45:00,27425.532,28397.837,North
2026-06-29 21:45:00,1393.35,1442.748,Sardinia
2026-06-29 21:45:00,3084.852,3194.218,Sicily
2026-06-29 21:45:00,3077.539,3186.645,South
2026-06-29 21:45:00,47754.0,49447.0,Italy
2026-06-29 21:30:00,48876.0,50337.001,Italy
2026-06-29 21:30:00,1110.664,1143.863,Calabria
2026-06-29 21:30:00,4030.144,4150.613,Centre-North
2026-06-29 21:30:00,8007.861,8247.232,Centre-South
2026-06-29 21:30:00,27939.054,28774.207,North
2026-06-29 21:30:00,1421.658,1464.155,Sardinia
2026-06-29 21:30:00,3210.984,3306.967,South
2026-06-29 21:30:00,3155.635,3249.964,Sicily
2026-06-29 21:15:00,3283.31,3372.684,South
2026-06-29 21:15:00,3196.338,3283.344,Sicily
2026-06-29 21:15:00,1435.986,1475.075,Sardinia
2026-06-29 21:15:00,28116.899,28882.259,North
2026-06-29 21:15:00,8156.388,8378.41,Centre-South
2026-06-29 21:15:00,4083.813,4194.977,Centre-North
2026-06-29 21:15:00,1138.266,1169.251,Calabria
2026-06-29 21:15:00,49411.0,50756.0,Italy
2026-06-29 21:00:00,3304.634,3422.888,South
2026-06-29 21:00:00,3220.296,3335.532,Sicily
2026-06-29 21:00:00,1417.352,1468.071,Sardinia
2026-06-29 21:00:00,28106.929,29112.719,North
2026-06-29 21:00:00,8207.619,8501.324,Centre-South
2026-06-29 21:00:00,4004.903,4148.216,Centre-North
2026-06-29 21:00:00,1145.268,1186.251,Calabria
2026-06-29 21:00:00,49407.001,51175.001,Italy
2026-06-29 20:45:00,1186.62,1231.796,Calabria
2026-06-29 20:45:00,4067.201,4222.046,Centre-North
2026-06-29 20:45:00,8238.064,8551.699,Centre-South
2026-06-29 20:45:00,28437.469,29520.127,North
2026-06-29 20:45:00,1431.281,1485.772,Sardinia
2026-06-29 20:45:00,3175.243,3296.13,Sicily
2026-06-29 20:45:00,3265.122,3389.43,South
2026-06-29 20:45:00,49801.0,51697.0,Italy
2026-06-29 20:30:00,49778.0,51838.999,Italy
2026-06-29 20:30:00,1220.237,1270.76,Calabria
2026-06-29 20:30:00,4122.031,4292.698,Centre-North
2026-06-29 20:30:00,8291.502,8634.802,Centre-South
2026-06-29 20:30:00,28433.198,29610.441,North
2026-06-29 20:30:00,1431.84,1491.123,Sardinia
2026-06-29 20:30:00,3151.323,3281.8,South
2026-06-29 20:30:00,3127.869,3257.375,Sicily
2026-06-29 20:15:00,3099.176,3244.599,South
2026-06-29 20:15:00,3079.129,3223.612,Sicily
2026-06-29 20:15:00,1428.543,1495.575,Sardinia
2026-06-29 20:15:00,28582.885,29924.088,North
2026-06-29 20:15:00,8320.23,8710.643,Centre-South
2026-06-29 20:15:00,4133.156,4327.097,Centre-North
2026-06-29 20:15:00,1182.881,1238.386,Calabria
2026-06-29 20:15:00,49826.0,52164.0,Italy
2026-06-29 20:00:00,3158.899,3310.665,South
2026-06-29 20:00:00,3117.807,3267.598,Sicily
2026-06-29 20:00:00,1437.823,1506.902,Sardinia
2026-06-29 20:00:00,28816.981,30201.46,North
2026-06-29 20:00:00,8473.302,8880.392,Centre-South
2026-06-29 20:00:00,4171.492,4371.907,Centre-North
2026-06-29 20:00:00,1152.696,1208.076,Calabria
2026-06-29 20:00:00,50329.0,52747.0,Italy
2026-06-29 19:45:00,1174.391,1206.296,Calabria
2026-06-29 19:45:00,4181.362,4294.956,Centre-North
2026-06-29 19:45:00,8501.777,8732.742,Centre-South
2026-06-29 19:45:00,29158.721,29950.865,North
2026-06-29 19:45:00,1429.12,1467.944,Sardinia
2026-06-29 19:45:00,3082.208,3165.941,Sicily
2026-06-29 19:45:00,3196.42,3283.256,South
2026-06-29 19:45:00,50723.999,52102.0,Italy
2026-06-29 19:30:00,51268.0,52493.0,Italy
2026-06-29 19:30:00,1228.009,1257.351,Calabria
2026-06-29 19:30:00,4289.199,4391.686,Centre-North
2026-06-29 19:30:00,8516.259,8719.747,Centre-South
2026-06-29 19:30:00,29485.703,30190.236,North
2026-06-29 19:30:00,1434.89,1469.175,Sardinia
2026-06-29 19:30:00,3223.919,3300.951,South
2026-06-29 19:30:00,3090.021,3163.854,Sicily
2026-06-29 19:15:00,3139.541,3214.831,South
2026-06-29 19:15:00,3096.479,3170.737,Sicily
2026-06-29 19:15:00,1424.362,1458.52,Sardinia
2026-06-29 19:15:00,29762.837,30476.586,North
2026-06-29 19:15:00,8539.716,8744.509,Centre-South
2026-06-29 19:15:00,4355.038,4459.477,Centre-North
2026-06-29 19:15:00,1264.028,1294.34,Calabria
2026-06-29 19:15:00,51582.001,52819.0,Italy
2026-06-29 19:00:00,3202.071,3263.765,South
2026-06-29 19:00:00,3070.634,3129.795,Sicily
2026-06-29 19:00:00,1414.556,1441.81,Sardinia
2026-06-29 19:00:00,30002.966,30581.025,North
2026-06-29 19:00:00,8513.9,8677.935,Centre-South
2026-06-29 19:00:00,4380.127,4464.518,Centre-North
2026-06-29 19:00:00,1266.747,1291.153,Calabria
2026-06-29 19:00:00,51851.001,52850.001,Italy
2026-06-29 18:45:00,1320.542,1340.049,Calabria
2026-06-29 18:45:00,4385.772,4450.558,Centre-North
2026-06-29 18:45:00,8618.394,8745.704,Centre-South
2026-06-29 18:45:00,30340.355,30788.538,North
2026-06-29 18:45:00,1399.816,1420.494,Sardinia
2026-06-29 18:45:00,3070.813,3116.174,Sicily
2026-06-29 18:45:00,3261.307,3309.483,South
2026-06-29 18:45:00,52396.999,53171.0,Italy
2026-06-29 18:30:00,52898.001,53277.999,Italy
2026-06-29 18:30:00,1388.66,1398.635,Calabria
2026-06-29 18:30:00,4412.979,4444.68,Centre-North
2026-06-29 18:30:00,8699.579,8762.073,Centre-South
2026-06-29 18:30:00,30639.566,30859.669,North
2026-06-29 18:30:00,1405.669,1415.767,Sardinia
2026-06-29 18:30:00,3260.818,3284.243,South
2026-06-29 18:30:00,3090.73,3112.932,Sicily
2026-06-29 18:15:00,3327.442,3330.681,South
2026-06-29 18:15:00,3139.368,3142.424,Sicily
2026-06-29 18:15:00,1408.966,1410.337,Sardinia
2026-06-29 18:15:00,30921.805,30951.901,North
2026-06-29 18:15:00,8761.863,8770.391,Centre-South
2026-06-29 18:15:00,4455.369,4459.705,Centre-North
2026-06-29 18:15:00,1412.187,1413.562,Calabria
2026-06-29 18:15:00,53427.0,53479.001,Italy
2026-06-29 18:00:00,3289.979,3296.107,South
2026-06-29 18:00:00,3122.658,3128.474,Sicily
2026-06-29 18:00:00,1395.054,1397.652,Sardinia
2026-06-29 18:00:00,31065.635,31123.503,North
2026-06-29 18:00:00,8857.219,8873.718,Centre-South
2026-06-29 18:00:00,4536.306,4544.756,Centre-North
2026-06-29 18:00:00,1417.15,1419.79,Calabria
2026-06-29 18:00:00,53684.001,53784.0,Italy
2026-06-29 17:45:00,1466.115,1447.436,Calabria
2026-06-29 17:45:00,4624.497,4565.578,Centre-North
2026-06-29 17:45:00,8951.101,8837.058,Centre-South
2026-06-29 17:45:00,31844.631,31438.911,North
